operationId,path,verb,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
DescribeAccountSettings,/#X-Amz-Target=Timestream_20181101.DescribeAccountSettings,POST,Describes the settings for your account that in...,account_settings,describe_account_settings,select,,,,,
UpdateAccountSettings,/#X-Amz-Target=Timestream_20181101.UpdateAccountSettings,POST,Transitions your account to use TCUs for query ...,account_settings,update_account_settings,update,,,,,
DescribeEndpoints,/#X-Amz-Target=Timestream_20181101.DescribeEndpoints,POST,DescribeEndpoints returns a list of available e...,endpoints,describe_endpoints,select,,,,,
CancelQuery,/#X-Amz-Target=Timestream_20181101.CancelQuery,POST,Cancels a query that has been issued. Cancellat...,queries,cancel_query,exec,,,,,
PrepareQuery,/#X-Amz-Target=Timestream_20181101.PrepareQuery,POST,A synchronous operation that allows you to subm...,queries,prepare_query,exec,,,,,
Query,/#X-Amz-Target=Timestream_20181101.Query,POST,`Query` is a synchronous operation that enables...,queries,query,exec,$.Rows,,,,
CreateScheduledQuery,/#X-Amz-Target=Timestream_20181101.CreateScheduledQuery,POST,Create a scheduled query that will be run on yo...,scheduled_queries,create_scheduled_query,insert,,,,,
DeleteScheduledQuery,/#X-Amz-Target=Timestream_20181101.DeleteScheduledQuery,POST,Deletes a given scheduled query. This is an irr...,scheduled_queries,delete_scheduled_query,delete,,,,,
ExecuteScheduledQuery,/#X-Amz-Target=Timestream_20181101.ExecuteScheduledQuery,POST,You can use this API to run a scheduled query m...,scheduled_queries,execute_scheduled_query,exec,,,,,
ListScheduledQueries,/#X-Amz-Target=Timestream_20181101.ListScheduledQueries,POST,Gets a list of all scheduled queries in the cal...,scheduled_queries,list_scheduled_queries,select,$.ScheduledQueries,,,,
UpdateScheduledQuery,/#X-Amz-Target=Timestream_20181101.UpdateScheduledQuery,POST,Update a scheduled query.,scheduled_queries,update_scheduled_query,update,,,,,
DescribeScheduledQuery,/#X-Amz-Target=Timestream_20181101.DescribeScheduledQuery,POST,Provides detailed information about a scheduled...,scheduled_query,describe_scheduled_query,select,,,,,
ListTagsForResource,/#X-Amz-Target=Timestream_20181101.ListTagsForResource,POST,List all tags on a Timestream query resource.,tags,list_tags_for_resource,select,$.Tags,,,,
TagResource,/#X-Amz-Target=Timestream_20181101.TagResource,POST,Associate a set of tags with a Timestream resou...,tags,tag_resource,exec,,,,,
UntagResource,/#X-Amz-Target=Timestream_20181101.UntagResource,POST,Removes the association of tags from a Timestre...,tags,untag_resource,exec,,,,,
