operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CancelCapacityTask,/outposts/{OutpostIdentifier}/capacity/{CapacityTaskId},POST,"CapacityTaskId,OutpostIdentifier",,,,Cancels the capacity task.,capacity_tasks,cancel_capacity_task,exec,,,,,
CancelOrder,/orders/{OrderId}/cancel,POST,OrderId,,,,Cancels the specified order for an Outpost.,orders,cancel_order,exec,,,,,
CreateOrder,/orders,POST,,,,"OutpostIdentifier,PaymentOption",Creates an order for an Outpost.,orders,create_order,insert,,,,,
CreateOutpost,/outposts,POST,,,,"Name,SiteId",Creates an Outpost. You can specify either an A...,outposts,create_outpost,insert,,,,,
CreateSite,/sites,POST,,,,Name,Creates a site for an Outpost.,sites,create_site,insert,,,,,
DeleteOutpost,/outposts/{OutpostId},DELETE,OutpostId,,,,Deletes the specified Outpost.,outposts,delete_outpost,delete,,,,,
DeleteSite,/sites/{SiteId},DELETE,SiteId,,,,Deletes the specified site.,sites,delete_site,delete,,,,,
GetCapacityTask,/outposts/{OutpostIdentifier}/capacity/{CapacityTaskId},GET,"CapacityTaskId,OutpostIdentifier",,,,Gets details of the specified capacity task.,capacity_tasks,get_capacity_task,select,,,,,
GetCatalogItem,/catalog/item/{CatalogItemId},GET,CatalogItemId,,,,Gets information about the specified catalog item.,catalog_items,get_catalog_item,select,,,,,
GetConnection,/connections/{ConnectionId},GET,ConnectionId,,,,Amazon Web Services uses this action to install...,connections,get_connection,select,,,,,
GetOrder,/orders/{OrderId},GET,OrderId,,,,Gets information about the specified order.,orders,get_order,select,,,,,
GetOutpost,/outposts/{OutpostId},GET,OutpostId,,,,Gets information about the specified Outpost.,outposts,get_outpost,select,,,,,
GetOutpostBillingInformation,/outpost/{OutpostIdentifier}/billing-information,GET,OutpostIdentifier,,,,Gets current and historical billing information...,outpost_billing_information,get_outpost_billing_information,select,$.Subscriptions,,,,
GetOutpostInstanceTypes,/outposts/{OutpostId}/instanceTypes,GET,OutpostId,,,,Gets the instance types for the specified Outpost.,outpost_instance_types,get_outpost_instance_types,select,$.InstanceTypes,,,,
GetOutpostSupportedInstanceTypes,/outposts/{OutpostIdentifier}/supportedInstanceTypes,GET,OutpostIdentifier,,,,Gets the instance types that an Outpost can sup...,outpost_supported_instance_types,get_outpost_supported_instance_types,select,$.InstanceTypes,,,,
GetSite,/sites/{SiteId},GET,SiteId,,,,Gets information about the specified Outpost site.,sites,get_site,select,,,,,
GetSiteAddress,/sites/{SiteId}/address,GET,SiteId,,AddressType,,Gets the site address of the specified site.,site_addresses,get_site_address,select,,,,,
ListAssetInstances,/outposts/{OutpostIdentifier}/assetInstances,GET,OutpostIdentifier,,,,"A list of Amazon EC2 instances, belonging to al...",asset_instances,list_asset_instances,select,$.AssetInstances,,,,
ListAssets,/outposts/{OutpostIdentifier}/assets,GET,OutpostIdentifier,,,,Lists the hardware assets for the specified Out...,assets,list_assets,select,$.Assets,,,,
ListBlockingInstancesForCapacityTask,/outposts/{OutpostIdentifier}/capacity/{CapacityTaskId}/blockingInstances,GET,"CapacityTaskId,OutpostIdentifier",,,,A list of Amazon EC2 instances running on the O...,blocking_instances_for_capacity_task,list_blocking_instances_for_capacity_task,select,$.BlockingInstances,,,,
ListCapacityTasks,/capacity/tasks,GET,,,,,Lists the capacity tasks for your Amazon Web Se...,capacity_tasks,list_capacity_tasks,select,$.CapacityTasks,,,,
ListCatalogItems,/catalog/items,GET,,,,,Lists the items in the catalog. Use filters to ...,catalog_items,list_catalog_items,select,$.CatalogItems,,,,
ListOrders,/list-orders,GET,,,,,Lists the Outpost orders for your Amazon Web Se...,orders,list_orders,select,$.Orders,,,,
ListOutposts,/outposts,GET,,,,,Lists the Outposts for your Amazon Web Services...,outposts,list_outposts,select,$.Outposts,,,,
ListSites,/sites,GET,,,,,Lists the Outpost sites for your Amazon Web Ser...,sites,list_sites,select,$.Sites,,,,
ListTagsForResource,/tags/{ResourceArn},GET,ResourceArn,,,,Lists the tags for the specified resource.,tags,list_tags_for_resource,select,,,,,
StartCapacityTask,/outposts/{OutpostIdentifier}/capacity,POST,OutpostIdentifier,,,"InstancePools,OutpostIdentifier",Starts the specified capacity task. You can hav...,capacity_tasks,start_capacity_task,exec,,,,,
StartConnection,/connections,POST,,,,"AssetId,ClientPublicKey,NetworkInterfaceDeviceIndex",Amazon Web Services uses this action to install...,connections,start_connection,exec,,,,,
StartOutpostDecommission,/outposts/{OutpostIdentifier}/decommission,POST,OutpostIdentifier,,,OutpostIdentifier,Starts the decommission process to return the O...,outposts,start_outpost_decommission,exec,,,,,
TagResource,/tags/{ResourceArn},POST,ResourceArn,,,"Name,SiteId",Adds tags to the specified resource.,tags,tag_resource,exec,,,,,
UntagResource,/tags/{ResourceArn},DELETE,ResourceArn,,tagKeys,,Removes tags from the specified resource.,tags,untag_resource,exec,,,,,
UpdateOutpost,/outposts/{OutpostId},PATCH,OutpostId,,,"Name,SiteId",Updates an Outpost.,outposts,update_outpost,update,,,,,
UpdateSite,/sites/{SiteId},PATCH,SiteId,,,Name,Updates the specified site.,sites,update_site,update,,,,,
UpdateSiteAddress,/sites/{SiteId}/address,PUT,SiteId,,,,Updates the address of the specified site. You ...,site_addresses,update_site_address,update,,,,,
UpdateSiteRackPhysicalProperties,/sites/{SiteId}/rackPhysicalProperties,PATCH,SiteId,,,,Update the physical and logistical details for ...,sites,update_site_rack_physical_properties,exec,,,,,
