operationId,path,verb,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateConnector,/v1/connectors,POST,Creates a connector using the specified propert...,connectors,create_connector,insert,,,,,
CreateCustomPlugin,/v1/custom-plugins,POST,Creates a custom plugin using the specified pro...,custom_plugins,create_custom_plugin,insert,,,,,
CreateWorkerConfiguration,/v1/worker-configurations,POST,Creates a worker configuration using the specif...,worker_configurations,create_worker_configuration,insert,,,,,
DeleteConnector,/v1/connectors/{connectorArn},DELETE,Deletes the specified connector.,connectors,delete_connector,delete,,,,,
DeleteCustomPlugin,/v1/custom-plugins/{customPluginArn},DELETE,Deletes a custom plugin.,custom_plugins,delete_custom_plugin,delete,,,,,
DeleteWorkerConfiguration,/v1/worker-configurations/{workerConfigurationArn},DELETE,Deletes the specified worker configuration.,worker_configurations,delete_worker_configuration,delete,,,,,
DescribeConnector,/v1/connectors/{connectorArn},GET,Returns summary information about the connector.,connector,describe_connector,select,,,,,
DescribeConnectorOperation,/v1/connectorOperations/{connectorOperationArn},GET,Returns information about the specified connect...,connector_operation,describe_connector_operation,select,,,,,
DescribeCustomPlugin,/v1/custom-plugins/{customPluginArn},GET,A summary description of the custom plugin.,custom_plugin,describe_custom_plugin,select,,,,,
DescribeWorkerConfiguration,/v1/worker-configurations/{workerConfigurationArn},GET,Returns information about a worker configuration.,worker_configuration,describe_worker_configuration,select,,,,,
ListConnectorOperations,/v1/connectors/{connectorArn}/operations,GET,Lists information about a connector's operation...,connector_operations,list_connector_operations,select,$.connectorOperations,,,,
ListConnectors,/v1/connectors,GET,Returns a list of all the connectors in this ac...,connectors,list_connectors,select,$.connectors,,,,
ListCustomPlugins,/v1/custom-plugins,GET,Returns a list of all of the custom plugins in ...,custom_plugins,list_custom_plugins,select,$.customPlugins,,,,
ListTagsForResource,/v1/tags/{resourceArn},GET,Lists all the tags attached to the specified re...,tags,list_tags_for_resource,select,,,,,
ListWorkerConfigurations,/v1/worker-configurations,GET,Returns a list of all of the worker configurati...,worker_configurations,list_worker_configurations,select,$.workerConfigurations,,,,
TagResource,/v1/tags/{resourceArn},POST,Attaches tags to the specified resource.,tags,tag_resource,exec,,,,,
UntagResource,/v1/tags/{resourceArn},DELETE,Removes tags from the specified resource.,tags,untag_resource,delete,,,,,
UpdateConnector,/v1/connectors/{connectorArn},PUT,Updates the specified connector.,connectors,update_connector,update,,,,,
