operationId,path,verb,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
GetAgentConfiguration,/agent/{agentId}/configuration,GET,For use by AWS Ground Station Agent and shouldn...,agents,get_agent_configuration,select,,,,,
GetAgentTaskResponseUrl,/agentResponseUrl/{agentId}/{taskId},GET,For use by AWS Ground Station Agent and shouldn...,agents,get_agent_task_response_url,select,,,,,
RegisterAgent,/agent,POST,For use by AWS Ground Station Agent and shouldn...,agents,register_agent,exec,,,,,
UpdateAgentStatus,/agent/{agentId},PUT,For use by AWS Ground Station Agent and shouldn...,agents,update_agent_status,update,,,,,
CreateConfig,/config,POST,Creates a `Config` with the specified `configDa...,configs,create_config,insert,,,,,
DeleteConfig,/config/{configType}/{configId},DELETE,Deletes a `Config`.,configs,delete_config,delete,,,,,
GetConfig,/config/{configType}/{configId},GET,Returns `Config` information. Only one `Config`...,configs,get_config,select,,,,,
ListConfigs,/config,GET,Returns a list of `Config` objects.,configs,list_configs,select,$.configList,,,,
UpdateConfig,/config/{configType}/{configId},PUT,Updates the `Config` used when scheduling conta...,configs,update_config,update,,,,,
CancelContact,/contact/{contactId},DELETE,Cancels a contact with a specified contact ID.,contacts,cancel_contact,delete,,,,,
DescribeContact,/contact/{contactId},GET,Describes an existing contact.,contacts,describe_contact,select,,,,,
ListContacts,/contacts,POST,Returns a list of contacts. If `statusList` con...,contacts,list_contacts,select,$.contactList,nextToken,body,nextToken,body
ReserveContact,/contact,POST,Reserves a contact using specified parameters.,contacts,reserve_contact,exec,,,,,
CreateDataflowEndpointGroupV2,/dataflowEndpointGroupV2,POST,Creates a `DataflowEndpointGroupV2` containing ...,dataflow_endpoint_groups,create_dataflow_endpoint_group_v2,exec,,,,,
CreateDataflowEndpointGroup,/dataflowEndpointGroup,POST,Creates a `DataflowEndpoint` group containing t...,dataflow_endpoint_groups,create_dataflow_endpoint_group,insert,,,,,
DeleteDataflowEndpointGroup,/dataflowEndpointGroup/{dataflowEndpointGroupId},DELETE,Deletes a dataflow endpoint group.,dataflow_endpoint_groups,delete_dataflow_endpoint_group,delete,,,,,
GetDataflowEndpointGroup,/dataflowEndpointGroup/{dataflowEndpointGroupId},GET,Returns the dataflow endpoint group.,dataflow_endpoint_groups,get_dataflow_endpoint_group,select,,,,,
ListDataflowEndpointGroups,/dataflowEndpointGroup,GET,Returns a list of `DataflowEndpoint` groups.,dataflow_endpoint_groups,list_dataflow_endpoint_groups,select,$.dataflowEndpointGroupList,,,,
CreateEphemeris,/ephemeris,POST,Create an ephemeris with your specified Ephemer...,ephemerides,create_ephemeris,insert,,,,,
DeleteEphemeris,/ephemeris/{ephemerisId},DELETE,Delete an ephemeris.,ephemerides,delete_ephemeris,delete,,,,,
DescribeEphemeris,/ephemeris/{ephemerisId},GET,Retrieve information about an existing ephemeris.,ephemerides,describe_ephemeris,select,,,,,
ListEphemerides,/ephemerides,POST,List your existing ephemerides.,ephemerides,list_ephemerides,select,$.ephemerides,,,,
UpdateEphemeris,/ephemeris/{ephemerisId},PUT,Update an existing ephemeris.,ephemerides,update_ephemeris,update,,,,,
ListGroundStations,/groundstation,GET,Returns a list of ground stations.,ground_stations,list_ground_stations,select,$.groundStationList,,,,
GetMinuteUsage,/minute-usage,POST,Returns the number of reserved minutes used by ...,minute_usage,get_minute_usage,select,,,,,
CreateMissionProfile,/missionprofile,POST,Creates a mission profile. `dataflowEdges` is a...,mission_profiles,create_mission_profile,insert,,,,,
DeleteMissionProfile,/missionprofile/{missionProfileId},DELETE,Deletes a mission profile.,mission_profiles,delete_mission_profile,delete,,,,,
GetMissionProfile,/missionprofile/{missionProfileId},GET,Returns a mission profile.,mission_profiles,get_mission_profile,select,,,,,
ListMissionProfiles,/missionprofile,GET,Returns a list of mission profiles.,mission_profiles,list_mission_profiles,select,$.missionProfileList,,,,
UpdateMissionProfile,/missionprofile/{missionProfileId},PUT,Updates a mission profile. Updating a mission p...,mission_profiles,update_mission_profile,update,,,,,
GetSatellite,/satellite/{satelliteId},GET,Returns a satellite.,satellites,get_satellite,select,,,,,
ListSatellites,/satellite,GET,Returns a list of satellites.,satellites,list_satellites,select,$.satellites,,,,
ListTagsForResource,/tags/{resourceArn},GET,Returns a list of tags for a specified resource.,tags,list_tags_for_resource,select,,,,,
TagResource,/tags/{resourceArn},POST,Assigns a tag to a resource.,tags,tag_resource,exec,,,,,
UntagResource,/tags/{resourceArn},DELETE,Deassigns a resource tag.,tags,untag_resource,exec,,,,,
