operationId,path,verb,requiredPathParams,requiredHeaderParams,requiredQueryParams,requiredReqBodyParams,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CancelContact,/contact/{contactId},DELETE,contactId,,,,Cancels a contact with a specified contact ID.,contacts,cancel_contact,delete,,,,,
CreateConfig,/config,POST,,,,"configData,name",Creates a `Config` with the specified `configDa...,configs,create_config,insert,,,,,
CreateDataflowEndpointGroup,/dataflowEndpointGroup,POST,,,,endpointDetails,Creates a `DataflowEndpoint` group containing t...,dataflow_endpoint_groups,create_dataflow_endpoint_group,insert,,,,,
CreateDataflowEndpointGroupV2,/dataflowEndpointGroupV2,POST,,,,endpoints,Creates a `DataflowEndpointGroupV2` containing ...,dataflow_endpoint_groups,create_dataflow_endpoint_group_v2,exec,,,,,
CreateEphemeris,/ephemeris,POST,,,,name,Create an ephemeris with your specified Ephemer...,ephemerides,create_ephemeris,insert,,,,,
CreateMissionProfile,/missionprofile,POST,,,,"dataflowEdges,minimumViableContactDurationSeconds,name,trackingConfigArn",Creates a mission profile. `dataflowEdges` is a...,mission_profiles,create_mission_profile,insert,,,,,
DeleteConfig,/config/{configType}/{configId},DELETE,"configId,configType",,,,Deletes a `Config`.,configs,delete_config,delete,,,,,
DeleteDataflowEndpointGroup,/dataflowEndpointGroup/{dataflowEndpointGroupId},DELETE,dataflowEndpointGroupId,,,,Deletes a dataflow endpoint group.,dataflow_endpoint_groups,delete_dataflow_endpoint_group,delete,,,,,
DeleteEphemeris,/ephemeris/{ephemerisId},DELETE,ephemerisId,,,,Delete an ephemeris.,ephemerides,delete_ephemeris,delete,,,,,
DeleteMissionProfile,/missionprofile/{missionProfileId},DELETE,missionProfileId,,,,Deletes a mission profile.,mission_profiles,delete_mission_profile,delete,,,,,
DescribeContact,/contact/{contactId},GET,contactId,,,,Describes an existing contact.,contacts,describe_contact,select,,,,,
DescribeEphemeris,/ephemeris/{ephemerisId},GET,ephemerisId,,,,Retrieve information about an existing ephemeris.,ephemerides,describe_ephemeris,select,,,,,
GetAgentConfiguration,/agent/{agentId}/configuration,GET,agentId,,,,For use by AWS Ground Station Agent and shouldn...,agents,get_agent_configuration,select,,,,,
GetAgentTaskResponseUrl,/agentResponseUrl/{agentId}/{taskId},GET,"agentId,taskId",,,,For use by AWS Ground Station Agent and shouldn...,agents,get_agent_task_response_url,select,,,,,
GetConfig,/config/{configType}/{configId},GET,"configId,configType",,,,Returns `Config` information. Only one `Config`...,configs,get_config,select,,,,,
GetDataflowEndpointGroup,/dataflowEndpointGroup/{dataflowEndpointGroupId},GET,dataflowEndpointGroupId,,,,Returns the dataflow endpoint group.,dataflow_endpoint_groups,get_dataflow_endpoint_group,select,,,,,
GetMinuteUsage,/minute-usage,POST,,,,"month,year",Returns the number of reserved minutes used by ...,minute_usage,get_minute_usage,select,,,,,
GetMissionProfile,/missionprofile/{missionProfileId},GET,missionProfileId,,,,Returns a mission profile.,mission_profiles,get_mission_profile,select,,,,,
GetSatellite,/satellite/{satelliteId},GET,satelliteId,,,,Returns a satellite.,satellites,get_satellite,select,,,,,
ListConfigs,/config,GET,,,,,Returns a list of `Config` objects.,configs,list_configs,select,$.configList,,,,
ListContacts,/contacts,POST,,,,"endTime,startTime,statusList",Returns a list of contacts. If `statusList` con...,contacts,list_contacts,select,$.contactList,nextToken,body,nextToken,body
ListDataflowEndpointGroups,/dataflowEndpointGroup,GET,,,,,Returns a list of `DataflowEndpoint` groups.,dataflow_endpoint_groups,list_dataflow_endpoint_groups,select,$.dataflowEndpointGroupList,,,,
ListEphemerides,/ephemerides,POST,,,,"endTime,startTime",List your existing ephemerides.,ephemerides,list_ephemerides,select,$.ephemerides,,,,
ListGroundStations,/groundstation,GET,,,,,Returns a list of ground stations.,ground_stations,list_ground_stations,select,$.groundStationList,,,,
ListMissionProfiles,/missionprofile,GET,,,,,Returns a list of mission profiles.,mission_profiles,list_mission_profiles,select,$.missionProfileList,,,,
ListSatellites,/satellite,GET,,,,,Returns a list of satellites.,satellites,list_satellites,select,$.satellites,,,,
ListTagsForResource,/tags/{resourceArn},GET,resourceArn,,,,Returns a list of tags for a specified resource.,tags,list_tags_for_resource,select,,,,,
RegisterAgent,/agent,POST,,,,"agentDetails,discoveryData",For use by AWS Ground Station Agent and shouldn...,agents,register_agent,exec,,,,,
ReserveContact,/contact,POST,,,,,Reserves a contact using specified parameters.,contacts,reserve_contact,exec,,,,,
TagResource,/tags/{resourceArn},POST,resourceArn,,,,Assigns a tag to a resource.,tags,tag_resource,exec,,,,,
UntagResource,/tags/{resourceArn},DELETE,resourceArn,,tagKeys,,Deassigns a resource tag.,tags,untag_resource,exec,,,,,
UpdateAgentStatus,/agent/{agentId},PUT,agentId,,,"agentId,aggregateStatus,componentStatuses,taskId",For use by AWS Ground Station Agent and shouldn...,agents,update_agent_status,update,,,,,
UpdateConfig,/config/{configType}/{configId},PUT,"configId,configType",,,"configData,name",Updates the `Config` used when scheduling conta...,configs,update_config,update,,,,,
UpdateEphemeris,/ephemeris/{ephemerisId},PUT,ephemerisId,,,name,Update an existing ephemeris.,ephemerides,update_ephemeris,update,,,,,
UpdateMissionProfile,/missionprofile/{missionProfileId},PUT,missionProfileId,,,"dataflowEdges,minimumViableContactDurationSeconds,name,trackingConfigArn",Updates a mission profile. Updating a mission p...,mission_profiles,update_mission_profile,update,,,,,
