operationId,path,verb,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CancelCluster,/#X-Amz-Target=AWSIESnowballJobManagementService.CancelCluster,POST,Cancels a cluster job. You can only cancel a cl...,clusters,cancel_cluster,exec,,,,,
CancelJob,/#X-Amz-Target=AWSIESnowballJobManagementService.CancelJob,POST,Cancels the specified job. You can only cancel ...,jobs,cancel_job,exec,,,,,
CreateAddress,/#X-Amz-Target=AWSIESnowballJobManagementService.CreateAddress,POST,Creates an address for a Snow device to be ship...,addresses,create_address,insert,,,,,
CreateCluster,/#X-Amz-Target=AWSIESnowballJobManagementService.CreateCluster,POST,Creates an empty cluster. Each cluster supports...,clusters,create_cluster,insert,,,,,
CreateJob,/#X-Amz-Target=AWSIESnowballJobManagementService.CreateJob,POST,Creates a job to import or export data between ...,jobs,create_job,insert,,,,,
CreateLongTermPricing,/#X-Amz-Target=AWSIESnowballJobManagementService.CreateLongTermPricing,POST,Creates a job with the long-term usage option f...,long_term_pricing,create_long_term_pricing,insert,,,,,
CreateReturnShippingLabel,/#X-Amz-Target=AWSIESnowballJobManagementService.CreateReturnShippingLabel,POST,Creates a shipping label that will be used to r...,return_shipping_labels,create_return_shipping_label,insert,,,,,
DescribeAddress,/#X-Amz-Target=AWSIESnowballJobManagementService.DescribeAddress,POST,Takes an `AddressId` and returns specific detai...,addresses,describe_address,select,,,,,
DescribeAddresses,/#X-Amz-Target=AWSIESnowballJobManagementService.DescribeAddresses,POST,Returns a specified number of `ADDRESS` objects...,addresses,describe_addresses,select,$.Addresses,,,,
DescribeCluster,/#X-Amz-Target=AWSIESnowballJobManagementService.DescribeCluster,POST,Returns information about a specific cluster in...,clusters,describe_cluster,select,,,,,
DescribeJob,/#X-Amz-Target=AWSIESnowballJobManagementService.DescribeJob,POST,Returns information about a specific job includ...,jobs,describe_job,select,,,,,
DescribeReturnShippingLabel,/#X-Amz-Target=AWSIESnowballJobManagementService.DescribeReturnShippingLabel,POST,Information on the shipping label of a Snow dev...,return_shipping_labels,describe_return_shipping_label,select,,,,,
GetJobManifest,/#X-Amz-Target=AWSIESnowballJobManagementService.GetJobManifest,POST,Returns a link to an Amazon S3 presigned URL fo...,job_manifests,get_job_manifest,select,,,,,
GetJobUnlockCode,/#X-Amz-Target=AWSIESnowballJobManagementService.GetJobUnlockCode,POST,Returns the `UnlockCode` code value for the spe...,job_unlock_codes,get_job_unlock_code,select,,,,,
GetSnowballUsage,/#X-Amz-Target=AWSIESnowballJobManagementService.GetSnowballUsage,POST,Returns information about the Snow Family servi...,snowball_usage,get_snowball_usage,select,,,,,
GetSoftwareUpdates,/#X-Amz-Target=AWSIESnowballJobManagementService.GetSoftwareUpdates,POST,Returns an Amazon S3 presigned URL for an updat...,software_updates,get_software_updates,select,,,,,
ListClusterJobs,/#X-Amz-Target=AWSIESnowballJobManagementService.ListClusterJobs,POST,Returns an array of `JobListEntry` objects of t...,cluster_jobs,list_cluster_jobs,select,$.JobListEntries,,,,
ListClusters,/#X-Amz-Target=AWSIESnowballJobManagementService.ListClusters,POST,Returns an array of `ClusterListEntry` objects ...,clusters,list_clusters,select,$.ClusterListEntries,,,,
ListCompatibleImages,/#X-Amz-Target=AWSIESnowballJobManagementService.ListCompatibleImages,POST,This action returns a list of the different Ama...,compatible_images,list_compatible_images,select,$.CompatibleImages,,,,
ListJobs,/#X-Amz-Target=AWSIESnowballJobManagementService.ListJobs,POST,Returns an array of `JobListEntry` objects of t...,jobs,list_jobs,select,$.JobListEntries,,,,
ListLongTermPricing,/#X-Amz-Target=AWSIESnowballJobManagementService.ListLongTermPricing,POST,Lists all long-term pricing types.,long_term_pricing,list_long_term_pricing,select,$.LongTermPricingEntries,,,,
ListPickupLocations,/#X-Amz-Target=AWSIESnowballJobManagementService.ListPickupLocations,POST,A list of locations from which the customer can...,pickup_locations,list_pickup_locations,select,,,,,
ListServiceVersions,/#X-Amz-Target=AWSIESnowballJobManagementService.ListServiceVersions,POST,Lists all supported versions for Snow on-device...,service_versions,list_service_versions,select,,,,,
UpdateCluster,/#X-Amz-Target=AWSIESnowballJobManagementService.UpdateCluster,POST,While a cluster's `ClusterState` value is in th...,clusters,update_cluster,update,,,,,
UpdateJob,/#X-Amz-Target=AWSIESnowballJobManagementService.UpdateJob,POST,"While a job's `JobState` value is `New`, you ca...",jobs,update_job,update,,,,,
UpdateJobShipmentState,/#X-Amz-Target=AWSIESnowballJobManagementService.UpdateJobShipmentState,POST,Updates the state when a shipment state changes...,jobs,update_job_shipment_state,update,,,,,
UpdateLongTermPricing,/#X-Amz-Target=AWSIESnowballJobManagementService.UpdateLongTermPricing,POST,Updates the long-term pricing type.,long_term_pricing,update_long_term_pricing,update,,,,,
